transaction_amount,transaction_amount_bin,avg_amount_deviation_sigma,merchant_category,merchant_risk_score,merchant_category_vs_history,geo_velocity_kmh,geo_velocity_bin,geo_distance_km,geo_distance_bin,merchant_location,country_consistency,ip_address_type,device_fingerprint_match,session_duration_sec,session_duration_bin,network_carrier_type,cards_on_device_30d,cvv_match_status,three_ds_auth_result,tokenization_used,failed_attempts_before_success,transaction_velocity_1h,time_of_transaction,account_credential_change_recency,card_present_cnp,order_shipping_speed,account_age_days,chargeback_history_count,customer_id,transaction_id,segment,customer_type,is_fraud
65.62,medium,10.0,luxury,very_high_risk,never_before_category,540.2,impossible,7605.9,long,foreign_far,new_country,tor,spoofed,3.7,bot_speed,wifi,6,cvv2_mismatch,not_enrolled,raw_pan_online,2,burst_pattern,evening_18_24,changed_1_7d_ago,cnp_moto,same_day,129,0,CUST_C_0036793,TXN_53_0170862,C_new,customer_based,1
36.4,low,0.32,retail,medium_risk,frequent_category,45.0,normal,0.7,same_location,same_country,same_country,residential,new_device,106.5,normal,wifi,1,icvv_match,not_enrolled,raw_pan_manual_entry,1,within_normal,evening_18_24,no_recent_change,cnp_moto,standard,2143,0,CUST_A_0074971,TXN_16_0196423,A_established,customer_based,0
2.76,low,1.76,electronics,high_risk,never_before_category,5.1,normal,89.0,short,home_city,high_risk_country,corporate,emulator,58.9,normal,corporate_vpn,7,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,10,5x_baseline,late_night_0_5,changed_1_7d_ago,cnp_moto,overnight,282,0,CUST_B_0108550,TXN_31_0022508,B_regular,customer_based,1
1030.12,high,10.0,travel,high_risk,rare_category,252.6,fast,64.2,short,same_country,new_country,residential,new_device,5.0,bot_speed,wifi,15,cvv2_mismatch,not_enrolled,raw_pan_online,0,burst_pattern,evening_18_24,changed_1_7d_ago,cnp_online,same_day,3548,0,CUST_A_0040568,TXN_3_0184771,A_established,customer_based,1
117.83,medium,0.55,travel,high_risk,frequent_category,22.5,normal,0.8,same_location,home_city,same_country,tor,known_device,31.2,normal,wifi,1,cvv2_match,frictionless_pass,emv_chip_token,0,within_normal,morning_6_12,no_recent_change,card_present_chip,standard,1968,0,CUST_A_0101812,TXN_17_0116080,A_established,customer_based,0
188.55,medium,9.09,crypto_giftcard,very_high_risk,never_before_category,368.2,fast,57.7,short,same_country,same_country,proxy,emulator,77.6,normal,wifi,5,cvv2_mismatch,challenge_fail,raw_pan_online,2,2x_baseline,late_night_0_5,changed_1_7d_ago,cnp_moto,same_day,2122,0,CUST_A_0108080,TXN_5_0047820,A_established,customer_based,1
1897.53,high,10.0,crypto_giftcard,very_high_risk,never_before_category,111.0,fast,5.0,same_location,home_city,high_risk_country,proxy,emulator,18.1,very_fast,corporate_vpn,3,cvv2_match,frictionless_pass,raw_pan_manual_entry,2,burst_pattern,late_night_0_5,changed_within_24h,cnp_online,in_store_pickup,87,0,CUST_C_0173462,TXN_50_0244767,C_new,customer_based,1
541.69,high,10.0,luxury,very_high_risk,never_before_category,1325.1,impossible,5757.0,long,foreign_far,new_country,proxy,emulator,10.9,very_fast,mobile_data,6,not_provided,challenge_fail,raw_pan_manual_entry,6,within_normal,late_night_0_5,changed_within_24h,cnp_moto,overnight,84,0,CUST_C_0004567,TXN_45_0122371,C_new,customer_based,1
17.2,low,0.8,restaurant,medium_risk,frequent_category,4.0,normal,6.0,same_location,same_country,frequent_travel_country,residential,known_device,76.6,normal,mobile_data,2,cvv2_match,frictionless_pass,network_token_wallet,0,burst_pattern,afternoon_12_18,changed_7_30d_ago,card_present_chip,standard,632,0,CUST_B_0034673,TXN_41_0078039,B_regular,customer_based,0
362.23,medium,4.77,electronics,high_risk,never_before_category,10.3,normal,19.6,same_location,foreign_far,same_country,proxy,spoofed,48.5,normal,datacenter_hosting,10,cvv2_mismatch,challenge_pass,raw_pan_online,4,burst_pattern,late_night_0_5,changed_7_30d_ago,contactless,expedited,1324,0,CUST_A_0110545,TXN_19_0075678,A_established,customer_based,1
143.47,medium,0.94,retail,medium_risk,rare_category,32.1,normal,2.6,same_location,home_city,same_country,residential,known_device,42.4,normal,mobile_data,1,cvv2_match,frictionless_pass,raw_pan_online,1,within_normal,evening_18_24,no_recent_change,manual_entry,standard,3193,0,CUST_A_0103531,TXN_15_0019770,A_established,customer_based,0
17.34,low,0.74,healthcare,low_risk,rare_category,2.4,normal,8.1,same_location,home_city,same_country,corporate,known_device,143.3,normal,wifi,2,cvv2_match,frictionless_pass,issuer_token,0,2x_baseline,late_night_0_5,no_recent_change,card_present_swipe,standard,165,0,CUST_C_0068188,TXN_47_0013137,C_new,customer_based,0
39.84,low,0.84,retail,medium_risk,rare_category,1.5,normal,0.7,same_location,neighboring_country,same_country,residential,known_device,76.9,normal,mobile_data,1,cvv2_match,frictionless_pass,emv_chip_token,0,within_normal,evening_18_24,no_recent_change,contactless,standard,39,0,CUST_C_0155268,TXN_49_0116790,C_new,customer_based,0
36.87,low,0.85,electronics,high_risk,frequent_category,24.1,normal,0.9,same_location,home_city,frequent_travel_country,residential,unknown_device,58.4,normal,mobile_data,1,cvv2_match,frictionless_pass,raw_pan_online,0,within_normal,evening_18_24,no_recent_change,contactless,standard,2169,1,CUST_A_0080992,TXN_2_0018567,A_established,customer_based,0
252.65,medium,7.31,retail,medium_risk,frequent_category,0.6,normal,0.2,same_location,home_city,same_country,residential,known_device,174.3,normal,wifi,2,cvv2_mismatch,bypassed,emv_chip_token,0,within_normal,afternoon_12_18,no_recent_change,cnp_online,standard,971,0,CUST_A_0014900,TXN_17_0067022,A_established,customer_based,0
6.53,low,1.84,electronics,high_risk,never_before_category,604.6,impossible,2540.1,long,neighboring_country,new_country,proxy,new_device,5.0,bot_speed,corporate_vpn,9,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,6,burst_pattern,morning_6_12,changed_within_24h,manual_entry,expedited,317,0,CUST_B_0035144,TXN_25_0085564,B_regular,customer_based,1
127.81,medium,7.37,healthcare,low_risk,no_history,1312.3,impossible,2147.8,long,neighboring_country,high_risk_country,tor,emulator,4.0,bot_speed,wifi,8,not_provided,not_enrolled,raw_pan_manual_entry,4,within_normal,afternoon_12_18,not_applicable,cnp_online,same_day,0,0,GUEST_59_20726,TXN_59_0020726,D_guest,global,1
11.45,low,0.32,healthcare,low_risk,no_history,1.8,normal,0.4,same_location,same_country,same_country,residential,known_device,112.1,normal,wifi,1,cvv2_match,challenge_fail,network_token_wallet,0,within_normal,afternoon_12_18,not_applicable,card_present_chip,in_store_pickup,0,0,GUEST_58_135732,TXN_58_0135732,D_guest,global,0
185.35,medium,4.94,crypto_giftcard,very_high_risk,never_before_category,2007.4,impossible,1462.0,long,foreign_far,new_country,proxy,emulator,0.5,bot_speed,wifi,2,not_provided,bypassed,raw_pan_online,0,5x_baseline,late_night_0_5,no_recent_change,cnp_online,same_day,1100,0,CUST_A_0113379,TXN_5_0105105,A_established,customer_based,1
1212.87,high,10.0,electronics,high_risk,never_before_category,1533.6,impossible,5997.0,long,foreign_far,new_country,datacenter,emulator,4.0,bot_speed,wifi,9,cvv2_mismatch,challenge_fail,raw_pan_online,2,5x_baseline,late_night_0_5,changed_within_24h,cnp_online,same_day,167,0,CUST_C_0013280,TXN_52_0033735,C_new,customer_based,1
8.58,low,1.54,electronics,high_risk,never_before_category,25.6,normal,79.6,short,home_city,frequent_travel_country,tor,emulator,3.2,bot_speed,corporate_vpn,9,not_provided,challenge_fail,raw_pan_manual_entry,2,5x_baseline,evening_18_24,changed_within_24h,cnp_online,same_day,2134,0,CUST_A_0109846,TXN_16_0015724,A_established,customer_based,1
28.39,low,1.0,grocery,low_risk,rare_category,1.4,normal,0.7,same_location,same_country,same_country,vpn,known_device,41.7,normal,mobile_data,1,cvv2_match,frictionless_pass,issuer_token,0,within_normal,evening_18_24,no_recent_change,card_present_swipe,standard,60,0,CUST_C_0100124,TXN_53_0013927,C_new,customer_based,0
74.1,medium,1.27,retail,medium_risk,frequent_category,17.5,normal,8.6,same_location,same_country,same_country,residential,known_device,552.7,slow,corporate_vpn,2,cvv2_match,challenge_pass,issuer_token,0,2x_baseline,evening_18_24,no_recent_change,cnp_moto,standard,126,0,CUST_C_0057558,TXN_52_0114444,C_new,customer_based,0
249.13,medium,1.55,crypto_giftcard,very_high_risk,frequent_category,2.9,normal,17.4,same_location,home_city,frequent_travel_country,corporate,known_device,365.3,slow,wifi,2,not_provided,frictionless_pass,emv_chip_token,0,within_normal,evening_18_24,no_recent_change,cnp_online,overnight,23,0,CUST_C_0110464,TXN_44_0090659,C_new,customer_based,0
118.19,medium,10.0,luxury,very_high_risk,never_before_category,180.6,fast,16.9,same_location,foreign_far,same_country,residential,known_device,10.6,very_fast,wifi,2,cvv2_mismatch,challenge_fail,raw_pan_online,2,burst_pattern,late_night_0_5,changed_within_24h,cnp_online,same_day,218,0,CUST_B_0095853,TXN_34_0058843,B_regular,customer_based,1
3380.78,very_high,10.0,luxury,very_high_risk,never_before_category,143.4,fast,90.1,short,neighboring_country,high_risk_country,tor,emulator,0.7,bot_speed,datacenter_hosting,11,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,3,2x_baseline,evening_18_24,changed_7_30d_ago,contactless,overnight,525,2,CUST_B_0022338,TXN_39_0055038,B_regular,customer_based,1
112.98,medium,10.0,retail,medium_risk,frequent_category,7.4,normal,33.0,same_location,neighboring_country,frequent_travel_country,corporate,known_device,15.5,very_fast,datacenter_hosting,6,not_provided,challenge_fail,raw_pan_manual_entry,2,5x_baseline,evening_18_24,changed_1_7d_ago,cnp_moto,same_day,479,0,CUST_B_0102683,TXN_40_0167713,B_regular,customer_based,1
1559.0,high,10.0,restaurant,medium_risk,rare_category,1134.4,impossible,2024.7,long,foreign_far,high_risk_country,residential,emulator,43.7,normal,corporate_vpn,1,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,1,burst_pattern,morning_6_12,changed_7_30d_ago,cnp_online,overnight,63,0,CUST_C_0186760,TXN_44_0083805,C_new,customer_based,1
209.2,medium,10.0,crypto_giftcard,very_high_risk,never_before_category,840.9,impossible,774.7,long,foreign_far,high_risk_country,proxy,spoofed,4.4,bot_speed,mobile_data,2,cvv2_mismatch,challenge_fail,raw_pan_online,3,within_normal,late_night_0_5,changed_7_30d_ago,manual_entry,same_day,322,0,CUST_B_0142446,TXN_33_0027232,B_regular,customer_based,1
256.54,medium,10.0,healthcare,low_risk,rare_category,99.7,fast,47.2,same_location,same_country,new_country,datacenter,spoofed,146.6,normal,corporate_vpn,12,cvv2_mismatch,challenge_fail,raw_pan_online,2,burst_pattern,afternoon_12_18,changed_1_7d_ago,cnp_online,overnight,2946,0,CUST_A_0011486,TXN_23_0180436,A_established,customer_based,1
109.13,medium,2.17,grocery,low_risk,frequent_category,2.6,normal,17.0,same_location,same_country,same_country,residential,new_device,212.6,slow,mobile_data,1,cvv2_match,not_enrolled,network_token_wallet,0,within_normal,afternoon_12_18,no_recent_change,contactless,same_day,168,0,CUST_C_0035182,TXN_45_0130847,C_new,customer_based,0
28.92,low,0.41,restaurant,medium_risk,frequent_category,49.9,normal,2.1,same_location,same_country,same_country,residential,known_device,201.2,slow,wifi,2,cvv2_match,not_enrolled,issuer_token,0,2x_baseline,afternoon_12_18,no_recent_change,contactless,expedited,72,0,CUST_C_0026776,TXN_49_0122806,C_new,customer_based,0
55.62,medium,10.0,electronics,high_risk,no_history,141.7,fast,49.4,same_location,same_country,new_country,datacenter,spoofed,44.2,normal,mobile_data,6,not_provided,challenge_fail,raw_pan_online,6,burst_pattern,evening_18_24,not_applicable,cnp_moto,overnight,0,0,GUEST_57_80334,TXN_57_0080334,D_guest,global,1
90.56,medium,10.0,electronics,high_risk,never_before_category,70.5,fast,106.6,short,foreign_far,high_risk_country,proxy,emulator,4.4,bot_speed,datacenter_hosting,15,not_provided,challenge_fail,raw_pan_online,6,burst_pattern,late_night_0_5,changed_within_24h,cnp_online,overnight,2443,0,CUST_A_0035672,TXN_21_0057682,A_established,customer_based,1
65.08,medium,0.07,grocery,low_risk,frequent_category,2.1,normal,14.2,same_location,home_city,frequent_travel_country,tor,known_device,215.0,slow,mobile_data,2,cvv2_match,frictionless_pass,issuer_token,0,within_normal,evening_18_24,no_recent_change,cnp_online,in_store_pickup,306,0,CUST_B_0100796,TXN_28_0101096,B_regular,customer_based,0
14.92,low,1.28,grocery,low_risk,no_history,0.5,normal,1.7,same_location,home_city,same_country,vpn,known_device,198.2,slow,mobile_data,2,cvv2_match,challenge_pass,raw_pan_manual_entry,0,within_normal,afternoon_12_18,not_applicable,card_present_swipe,same_day,0,0,GUEST_57_64559,TXN_57_0064559,D_guest,global,0
412.47,medium,10.0,electronics,high_risk,occasional_category,200.0,fast,61.3,short,neighboring_country,frequent_travel_country,tor,emulator,2.6,bot_speed,mobile_data,14,cvv2_match,challenge_fail,issuer_token,6,2x_baseline,evening_18_24,changed_within_24h,cnp_moto,same_day,103,0,CUST_C_0065360,TXN_52_0238372,C_new,customer_based,1
235.6,medium,10.0,crypto_giftcard,very_high_risk,never_before_category,33.0,normal,59.3,short,same_country,high_risk_country,tor,emulator,3.6,bot_speed,datacenter_hosting,3,not_provided,bypassed,raw_pan_manual_entry,1,5x_baseline,afternoon_12_18,changed_1_7d_ago,cnp_moto,overnight,3211,0,CUST_A_0098554,TXN_19_0208543,A_established,customer_based,1
3.58,low,1.87,luxury,very_high_risk,never_before_category,1716.3,impossible,817.8,long,foreign_far,high_risk_country,proxy,emulator,27.0,very_fast,datacenter_hosting,12,not_provided,challenge_fail,raw_pan_manual_entry,10,burst_pattern,late_night_0_5,changed_1_7d_ago,cnp_moto,overnight,2121,0,CUST_A_0021853,TXN_6_0188767,A_established,customer_based,1
10.78,low,0.15,crypto_giftcard,very_high_risk,no_history,2.0,normal,2.3,same_location,home_city,same_country,residential,known_device,116.2,normal,mobile_data,1,cvv2_match,not_enrolled,raw_pan_online,0,2x_baseline,morning_6_12,not_applicable,contactless,standard,0,0,GUEST_56_170499,TXN_56_0170499,D_guest,global,0
3.6,low,1.91,luxury,very_high_risk,never_before_category,10.1,normal,152.8,short,neighboring_country,high_risk_country,datacenter,spoofed,4.0,bot_speed,datacenter_hosting,3,not_provided,not_enrolled,raw_pan_manual_entry,0,5x_baseline,late_night_0_5,no_recent_change,cnp_online,overnight,109,0,CUST_C_0023059,TXN_53_0141113,C_new,customer_based,1
8.12,low,1.78,travel,high_risk,rare_category,232.6,fast,9.9,same_location,foreign_far,frequent_travel_country,proxy,spoofed,4.2,bot_speed,wifi,13,not_provided,not_enrolled,raw_pan_online,1,2x_baseline,late_night_0_5,changed_within_24h,cnp_online,overnight,1836,1,CUST_A_0027213,TXN_8_0000058,A_established,customer_based,1
77.05,medium,6.29,healthcare,low_risk,rare_category,116.4,fast,8.2,same_location,foreign_far,new_country,proxy,spoofed,3.3,bot_speed,datacenter_hosting,14,not_provided,bypassed,raw_pan_manual_entry,4,5x_baseline,late_night_0_5,changed_within_24h,manual_entry,expedited,132,0,CUST_C_0149882,TXN_50_0230189,C_new,customer_based,1
21.62,low,0.33,luxury,very_high_risk,no_history,22.8,normal,1.0,same_location,home_city,frequent_travel_country,residential,known_device,483.2,slow,mobile_data,1,cvv2_match,frictionless_pass,raw_pan_manual_entry,0,2x_baseline,afternoon_12_18,not_applicable,contactless,standard,0,0,GUEST_56_152759,TXN_56_0152759,D_guest,global,0
16.32,low,0.63,healthcare,low_risk,no_history,2.8,normal,21.2,same_location,same_country,new_country,residential,known_device,84.2,normal,wifi,2,cvv2_match,frictionless_pass,raw_pan_online,0,burst_pattern,afternoon_12_18,not_applicable,card_present_chip,expedited,0,0,GUEST_59_152789,TXN_59_0152789,D_guest,global,0
57.24,medium,0.28,luxury,very_high_risk,frequent_category,2.3,normal,2.3,same_location,home_city,same_country,residential,known_device,407.0,slow,mobile_data,1,not_provided,frictionless_pass,raw_pan_online,0,within_normal,morning_6_12,no_recent_change,manual_entry,standard,15,0,CUST_C_0140577,TXN_43_0126805,C_new,customer_based,0
51.27,medium,0.82,luxury,very_high_risk,no_history,0.8,normal,49.3,same_location,home_city,same_country,residential,known_device,263.8,slow,corporate_vpn,2,cvv2_match,challenge_pass,emv_chip_token,0,within_normal,afternoon_12_18,not_applicable,cnp_online,expedited,0,0,GUEST_54_128806,TXN_54_0128806,D_guest,global,0
7.7,low,0.43,electronics,high_risk,no_history,71.0,fast,159.7,short,home_city,same_country,tor,emulator,4.2,bot_speed,datacenter_hosting,8,cvv2_match,challenge_fail,raw_pan_manual_entry,3,5x_baseline,evening_18_24,not_applicable,cnp_online,same_day,0,0,GUEST_59_214903,TXN_59_0214903,D_guest,global,1
71.39,medium,0.66,electronics,high_risk,no_history,0.7,normal,2.4,same_location,home_city,same_country,residential,known_device,78.6,normal,wifi,2,icvv_match,frictionless_pass,raw_pan_online,2,within_normal,evening_18_24,not_applicable,contactless,in_store_pickup,0,0,GUEST_59_84803,TXN_59_0084803,D_guest,global,0
3.05,low,1.84,electronics,high_risk,no_history,4.5,normal,3.3,same_location,home_city,frequent_travel_country,datacenter,emulator,4.0,bot_speed,mobile_data,14,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,2,burst_pattern,late_night_0_5,not_applicable,cnp_moto,same_day,0,0,GUEST_57_27558,TXN_57_0027558,D_guest,global,1
254.34,medium,4.25,grocery,low_risk,frequent_category,1.5,normal,8.0,same_location,home_city,frequent_travel_country,residential,known_device,214.3,slow,mobile_data,2,cvv2_match,challenge_pass,network_token_wallet,0,2x_baseline,morning_6_12,no_recent_change,contactless,standard,3109,0,CUST_A_0037848,TXN_17_0135484,A_established,customer_based,0
11.01,low,1.23,crypto_giftcard,very_high_risk,occasional_category,2.0,normal,12.0,same_location,home_city,high_risk_country,datacenter,known_device,20.0,very_fast,datacenter_hosting,9,not_provided,not_enrolled,raw_pan_manual_entry,2,5x_baseline,late_night_0_5,changed_within_24h,card_present_chip,same_day,698,0,CUST_B_0064066,TXN_36_0001996,B_regular,customer_based,1
23.27,low,0.82,retail,medium_risk,frequent_category,0.1,normal,19.4,same_location,home_city,same_country,residential,known_device,74.5,normal,wifi,1,icvv_match,challenge_fail,emv_chip_token,0,within_normal,evening_18_24,no_recent_change,cnp_online,same_day,24,0,CUST_C_0003878,TXN_50_0172010,C_new,customer_based,0
621.73,high,10.0,electronics,high_risk,frequent_category,779.2,impossible,7543.0,long,neighboring_country,high_risk_country,tor,spoofed,24.7,very_fast,datacenter_hosting,11,not_provided,challenge_fail,raw_pan_manual_entry,0,5x_baseline,late_night_0_5,no_recent_change,cnp_online,same_day,1940,0,CUST_A_0109945,TXN_16_0101575,A_established,customer_based,1
